cluster,num_stations,avg_pm25,avg_pollution_index,avg_wind_speed,avg_wind_direction,center_lat,center_lon,is_hotspot,source_direction_compass,date
5,2,37.96176063067367,0.2317795363542428,1.428963081304945,299.83437225921807,28.619788,77.27959849999999,False,WNW,2026-08-20
6,2,44.61016487542746,0.34278482865951404,1.3367795969131655,9.543126582624154,28.7482235,77.27623,True,N,2026-08-20
7,2,48.89154589371981,0.3482356942102365,1.3300900574094203,10.44341418234319,28.697587,77.173559,True,N,2026-08-20
8,2,51.141560102301796,0.2709856990911767,1.6079186928184144,287.16976998738676,28.41255423526901,77.0757373241334,True,WNW,2026-08-20
9,2,72.0960873015873,0.34627975586230997,1.4264814761105007,301.5913966177381,28.4250905,77.147722,True,WNW,2026-08-20
0,19,28.988602054209405,0.2541125108355735,2.565766838115071,297.08684728230946,28.581537363157896,77.21779184736842,False,WNW,2026-08-21
1,5,22.79209109907768,0.2871126591514943,2.4840407999963925,293.189958642596,28.6524389,77.14588064,True,WNW,2026-08-21
2,3,46.434297090362264,0.34694319731740286,2.330966095207207,297.42873515421854,28.666783533333334,77.3112718,True,WNW,2026-08-21
3,4,38.64085789208,0.23791901416392186,2.5112918517207317,296.9329316910494,28.635576375,77.35377542500001,False,WNW,2026-08-21
4,2,30.5507760453579,0.20218253898538213,2.757318660028349,298.00279508994237,28.741288949999998,77.11559075,False,WNW,2026-08-21
5,2,23.556564516129033,0.2006252139743172,2.5705156137634404,296.31233737432956,28.619788,77.27959849999999,False,WNW,2026-08-21
6,2,32.5485918972332,0.30968380098758064,2.4326063533102764,294.9366805401146,28.7482235,77.27623,True,WNW,2026-08-21
7,2,36.34396383186706,0.32563169503308725,2.4406719834921797,295.71267026689577,28.697587,77.173559,True,WNW,2026-08-21
8,2,38.48209706959707,0.2826651628700287,2.746284420290751,294.477378449135,28.41255423526901,77.0757373241334,True,WNW,2026-08-21
9,2,34.19719583333333,0.24225872512196067,2.5466052533749997,297.2670441245926,28.4250905,77.147722,False,WNW,2026-08-21
0,19,36.068587805158764,0.2910110854369042,2.449263972545514,297.52605566055973,28.581537363157896,77.21779184736842,True,WNW,2026-08-22
1,5,31.160395313003438,0.31801326729647267,2.2550141377858055,289.8547915847638,28.6524389,77.14588064,True,WNW,2026-08-22
2,3,40.92584084084084,0.36279379133737133,2.3373933644465463,301.424643377777,28.666783533333334,77.3112718,True,WNW,2026-08-22
3,4,38.600153210678215,0.25498620760007845,2.4227581754011545,317.42167248074867,28.635576375,77.35377542500001,False,NW,2026-08-22
4,2,40.291825396825395,0.261451775581283,2.5743956940476194,281.36483038646054,28.741288949999998,77.11559075,False,WNW,2026-08-22
5,2,28.630670731707315,0.2225481443719961,2.4205577822865854,296.1380327912158,28.619788,77.27959849999999,False,WNW,2026-08-22
6,2,43.69537537537538,0.3478118618192899,2.2501306985491745,304.4046127075955,28.7482235,77.27623,True,NW,2026-08-22
